id,OpenStatus
11768878,0.966758287016
11768880,0.886096675369
11803678,0.996384096258
11803496,0.796086505849
11803700,0.810299742909
11927241,0.609202213896
11927226,0.794920923724
11927247,0.690271095673
11927248,0.574807208039
11927254,0.89053104778
11927261,0.850012997474
11927266,0.595345911307
11809029,0.636753513105
11809034,0.538040348075
11809035,0.540731041525
11809044,0.627302083432
11809047,0.925587449545
11809048,0.365788313831
11809049,0.992767006418
11809051,0.905104833212
11809056,0.594243272857
11809052,0.723735049329
11809053,0.257686678064
11898534,0.817851426806
11898542,0.799134221152
11898548,0.904614990902
11898550,0.830470435986
11898552,0.658902002865
11898553,0.99288769374
11863414,0.925478070555
11863330,0.44116014431
11863389,0.865329231386
11863421,0.166223515591
11863423,0.776563645907
11863424,0.86841423663
11863427,0.37437270026
11863431,0.941785715078
11863433,0.971630059961
11863434,0.997919578141
11939654,0.689870725367
11939656,0.103020685765
11939748,0.326832142923
11939751,0.583154862131
11939693,0.447234202204
11939736,0.744784380537
11939761,0.993692585233
11939699,0.787675928437
11939765,0.990381386687
11939767,0.685130270511
11939768,0.23760249346
11809062,0.834542595794
11809073,0.715224433017
11809074,0.534304521375
11809075,0.72814156194
11809063,0.396170547645
11809077,0.802969469692
11809082,0.60085071151
11809092,0.519081977675
11874674,0.853847998008
11873618,0.630569558558
11874662,0.958360429128
11874681,0.923326233596
11874684,0.680730519004
11874689,0.846592280571
11803716,0.305974911585
11803717,0.726802539831
11803718,0.988786632785
11803719,0.856092044291
11791546,0.639645765653
11803706,0.687817803101
11803721,0.892554324123
11803722,0.919705619289
11803723,0.84391617918
11803012,0.00320979259835
11863435,0.192684563739
11863448,0.753094863406
11863450,0.771557735896
11863454,0.899893878023
11863457,0.785129305782
11863459,0.825400075817
11863460,0.866622613401
11809098,0.715281866851
11809099,0.932753061435
11809105,0.223498998377
11809106,0.558492701664
11809111,0.400668611729
11809093,0.76277969717
11809116,0.878291424996
11808971,0.637477629195
11898559,0.635662007568
11898473,0.078638577236
11898459,0.777165849313
11898566,0.104168272016
11898574,0.697811707889
11898576,0.0693798959932
11898578,0.961941090391
11898579,0.98696323054
11803726,0.698716416085
11803727,0.891003540399
11803732,0.656232366877
11803738,0.929685282939
11803744,0.975884748236
11803745,0.487507850237
11809124,0.264853296756
11809130,0.978903191925
11809133,0.431119029267
11809135,0.515974311598
11809126,0.494423481239
11809129,0.769008125288
11808978,0.841660331508
11809142,0.571030058479
11863416,0.677617010517
11863469,0.588805362034
11863476,0.996025136156
11863477,0.989636175016
11863483,0.967354184037
11863485,0.845493589628
11863488,0.81182447773
11809151,0.651978879733
11809153,0.261259990773
11809157,0.614939399558
11809158,0.918035361983
11809149,0.828307588721
11809162,0.583032098918
11809163,0.866954001641
11809166,0.678627829394
11809170,0.778920392991
11809176,0.896720656147
11809177,0.378217012298
11803749,0.305283711152
11803751,0.872999060988
11803752,0.44411546917
11803754,0.972694210273
11803755,0.956905200544
11803757,0.350232815625
11803758,0.351174170626
11803710,0.740727849682
11803712,0.538257079029
11803648,0.55670697082
11802646,0.746960178203
11916276,0.889134621959
11916277,0.970408644758
11916282,0.476682426067
11809087,0.791981332798
11809090,0.809444080578
11809181,0.91457463448
11808703,0.399126504941
11809185,0.526927670948
11809188,0.925758492544
11898589,0.366897225644
11898590,0.955081330947
11898592,0.692341515039
11898596,0.999319504077
11898597,0.0844615469781
11898598,0.357409380492
11898605,0.554842466024
11898614,0.302331281501
11898616,0.782120727823
11863491,0.824999796083
11863496,0.975577291169
11863498,0.941185177403
11863499,0.781689288132
11863502,0.899757857875
11863503,0.243987484498
11863474,0.324116435343
11863475,0.662703206059
11863504,0.933819357419
11809140,0.727622817496
11809141,0.979613476254
11809189,0.889305139077
11809190,0.070467052032
11809191,0.230698375248
11809192,0.461062996985
11809195,0.78795475517
11809204,0.755324571078
11809205,0.289075158036
11803767,0.988047590792
11803760,0.956398495256
11803774,0.808381703794
11803782,0.894456775562
11803784,0.39294708568
11803785,0.218032848718
11803789,0.11888253958
11803791,0.989626447419
11803793,0.402595524676
11863509,0.70615243888
11863510,0.632512574664
11863512,0.864159153131
11863093,0.892767900712
11863092,0.982733283372
11863516,0.689643251575
11863518,0.471904625592
11863519,0.530683146982
11863493,0.943008383781
11862468,0.551631299181
11809206,0.985610053641
11809207,0.790557971214
11809219,0.499774750015
11809220,0.936222637432
11809225,0.748433314082
11809226,0.849112991938
11863524,0.436775001157
11863527,0.904930160856
11863114,0.633926062744
11863115,0.336778182305
11856966,0.435482689837
11856969,0.365491421229
11856970,0.133877285577
11863528,0.39863904179
11863530,0.845573520843
11863536,0.277842069166
11863537,0.695683386252
11863544,0.34625791314
11863545,0.351479323709
11863547,0.641433413191
11898622,0.924228002578
11898608,0.919959581678
11898611,0.772533254208
11898627,0.818052897179
11898629,0.577230120881
11898631,0.792247438173
11898560,0.916151104772
11898561,0.915045268983
11898562,0.773983928572
11898532,0.835766352835
11898533,0.399009716131
11898634,0.868377437019
11898635,0.759396191491
11863540,0.835554861646
11863552,0.901968080753
11863556,0.712523750657
11863557,0.541684520594
11863562,0.444691260923
11863566,0.996807005548
11863568,0.991651236291
11863570,0.946619615889
11863571,0.879629573074
11863573,0.761386858779
11863337,0.649936932466
11863575,0.559974113837
11863576,0.830964173805
11863578,0.371629166166
11809231,0.196917435019
11809233,0.910563926539
11809240,0.773115433721
11809241,0.17841750718
11809242,0.559600039939
11809243,0.86289950041
11809246,0.940456597559
11809251,0.848826291669
11898569,0.423025404934
11898637,0.50368718316
11898647,0.813853594492
11898648,0.862663431582
11898651,0.764829652853
11898411,0.704403708907
11927273,0.839379434112
11921332,0.672963432227
11927269,0.557886277959
11927277,0.687762186758
11927278,0.937034432512
11927279,0.97154329435
11927142,0.557558456029
11927283,0.766435629638
11927286,0.643245365694
11927294,0.855631532835
11927123,0.916977326422
11927297,0.64734656589
11927298,0.877383114369
11927307,0.320413538288
11927309,0.734574066893
11927310,0.193199514345
11927311,0.956892167569
11927314,0.172974978388
11927315,0.798895905626
11925725,0.968739275232
11925726,0.808478498088
11927316,0.800294819075
11927288,0.458192095551
11927319,0.7247330448
11927321,0.896261415068
11927324,0.902441881209
11927325,0.41369188192
11927326,0.504448382628
11927336,0.743824049648
11927338,0.576357698096
11927339,0.220531626402
11927343,0.218751995385
11809263,0.946577760813
11809264,0.67217350293
11809265,0.835257305744
11809266,0.616302397678
11809267,0.821389359001
11809268,0.904187361929
11809270,0.993566293652
11927347,0.108082674978
11927351,0.850557333057
11927357,0.934669378572
11927359,0.0405823594532
11927360,0.302428527743
11927327,0.932676622362
